4a00000Y0900,Y09,250929,0
PVD,,14:50
SHD,260,36
FUP,119,18
BJP,173,74
BDP,115,9
SJP,86,21
HDP,143,8
AYF,71,5
XXF,96,56
XFN,707,26
AKY,253,24
XAY,268

120000Y448D0,Y445,双&250925-27,0
SYT,,12:40
SHD,390,36
BJP,310,74
BDP,115,9
SJP,86,21
AYF,222,5
XXF,96,56
LYF,269,33
SXF,178,8
WNY,130,5
XAY,47,48
ZEY,100,3
XBY,51,4
AKY,41,9
HOY,176,6
GYW,186

120000Y44840,Y445,250728-29,0
SYT,,12:40
JZD,210,9
SHD,171,36
FUP,119,18
BJP,173,74
BDP,115,9
SJP,86,21
HDP,143,8
AYF,71,5
XXF,96,40
LYF,237,25
SXF,165,7
太要,85,5
WNY,65,3
XAY,81

120000Y44850,Y448,250808-10,0
SYT,,12:40
JZD,210,9
SHD,171,36
BJP,310,74
BDP,115,9
SJP,86,21
XXF,323,56
XFN,707,26
AKY,253,68
RXW,158,8
QRW,47,4
VJW,29,5
CXW,105,83
WKW,47,5
TVW,50,5
IAW,48,4
CMW,418

120000Y44890,Y448,250825-27,0
SYT,,12:40
JZD,210,9
SHD,171,36
BJP,310,74
XXF,554,56
LYF,269,33
SXF,178,8
WNY,130,5
XAY,47,48
ZEY,100,3
XBY,51,4
AKY,41,9
HOY,176,6
GYW,186,68
JFW,202,5
MYW,37,5
DYW,42,5
CMW,112

150000Y44980,Y449,250915-16,0
PVD,,16:50
VBB,762

150000Y44990,Y449,251012,0
150000Y449A0,Y449,251013,0
150000Y449B0,Y449,251015,0
PVD,,16:50
SYT,276,24
CCT,243,14
VBB,205

760000Y45000,Y450,251004-05,0
CMW,,09:10
DYW,67,5
MYW,42,7
JFW,38,6
GYW,246,19
AMJ,16,46
LZJ,393,40
ZWJ,415,15
QTJ,117

760000Y45020,Y450,251006-07,0
760000Y45030,Y450,251008-09,0
760000Y45040,Y450,251011,0
CMW,,09:10
DYW,67,5
MYW,42,7
JFW,38,6
GYW,246,19
AMJ,16,46
LZJ,393,40
ZWJ,415

760000Y45050,Y450,251012,0
CMW,,09:10
DYW,67,5
MYW,42,7
JFW,38,6
GYW,246,19
AMJ,16,46
LZJ,393,40
ZWJ,415,15
QTJ,117

760000Y45060,Y450,251013,0
760000Y45010,Y450,251005-06,0
CMW,,09:10
DYW,67,5
MYW,42,7
JFW,38,6
GYW,246,19
AMJ,16,46
LZJ,393,40
ZWJ,415

240000Y45120,Y451,250810-11,0
FTP,,15:54
BDP,160,8
ZDP,74,4
TYV,221,25
ODY,203,4
ZWJ,368,8
WUJ,199

260000Y45110,Y451,250927-28,0
SJP,,06:45
AYF,295,11
XXF,99,30
LYF,196,25
XAY,349,48
XBY,156,2
AKY,41,9
RXW,208,8
QRW,46,4
VJW,29,4
CUW,100,42
WKW,39,4
TVW,33,7
NIW,41,4
CMW,153

380000Y45110,Y451,250903-05,0
JOF,,14:58
GLF,158,24
XFN,300,25
AKY,292,20
RXW,221,8
CMW,328,42
XCE,340,6
PNE,150,193
KMM,188

1c0000Y45200,Y452,250707-08,0
QSL,,17:13
SBT,938

410000Y45220,Y452,250720,0
XAY,,01:20
AKY,192,22
XFN,334,25
GLF,391,25
XXF,221,32
AYF,66,4
HDP,37,6
SJP,99,8
BDP,80,6
BJP,121,30
FUP,95,30
SHD,124

180000Y45200,Y452,250724,0
YJL,,15:15
DHL,162,28
SBT,641

400000Y452B0,Y452,250813-14,0
NFF,,09:56
BFF,89,14
GLF,84,25
XXF,182,23
HDP,100,12
SJP,127,10
BDP,80,6
FTP,110,3
BJP,22,77
FUP,129,6
SHD,115

760000Y452T0,Y452,250829-31,0
CMW,,09:47
IAW,267,19
TVW,47,3
WKW,33,4
CXW,48,82
VJW,144,20
QRW,30,16
RXW,235,9
AKY,222,9
XBY,41,3
ZEY,44,3
XAY,101,38
WNY,54,8
XXF,663,32
BJP,427,30
SHD,249

180000Y45210,Y452,250830-31,0
DHL,,18:25
JLL,217,8
CCT,172,22
SBT,222,44
BXT,69,8
DUT,158

760000Y452U0,Y452,250902-04,0
CMW,,09:47
IAW,267,19
TVW,47,3
WKW,33,4
CXW,48,82
VJW,144,20
QRW,30,16
RXW,235,9
AKY,168,26
XFN,330,25
GLF,391,25
XXF,221,32
AYF,66,4
SJP,142,8
BDP,80,6
FTP,96,28
FUP,115,37
SHD,124

410000Y45230,Y452,250908-09,0
XAY,,01:20
AKY,192,22
XFN,334,25
GLF,391,25
XXF,221,32
AYF,66,4
HDP,37,6
SJP,99,8
BDP,80,6
FTP,96,28
FUP,115,37
SHD,124

760000Y452V0,Y452,250910-12,0
CMW,,16:56
IAW,179,30
NIW,22,10
NCW,48,4
RXW,96,130
AKY,169,10
CAY,146,9
SXF,206,15
LYF,126,16
ZZF,98,26
SQF,145,7
XCH,95,27
JNK,380,15
LCK,257,13
YAK,211

760000Y452X0,Y452,250912-14,0
GYW,,23:30
HOY,184,6
AKY,165,16
ZEY,83,3
XAY,108,30
WNY,54,8
SXF,147,11
LYF,197,41
XXF,267,32
AYF,66,4
SJP,142,8
BDP,80,6
FTP,96,28
FUP,115,37
SHD,124

760000Y452W0,Y452,250914-16,0
CMW,,09:47
IAW,267,19
TVW,47,3
WKW,33,4
CXW,48,82
VJW,144,20
QRW,30,16
RXW,235,9
AKY,222,9
XBY,41,3
ZEY,44,3
XAY,101,38
WNY,54,8
LYF,355,41
XXF,267,32
AYF,66,4
SJP,142,8
BDP,80,6
FTP,96,28
FUP,115,37
SHD,124

180000Y45220,Y452,250917-18,0
DHL,,21:08
JLL,233,14
CCT,133,24
SBT,299

760000Y452Y0,Y452,250918-20,0
CMW,,09:47
IAW,267,19
TVW,47,3
WKW,33,4
CXW,48,82
VJW,144,20
QRW,30,16
RXW,235,9
AKY,168,26
XFN,330,25
GLF,391,25
XXF,221,32
AYF,66,4
HDP,37,6
SJP,99,8
BDP,80,6
FTP,96,28
FUP,115,37
SHD,124

380000Y452A0,Y452,250921-22,0
JOF,,20:39
AYF,149,4
HDP,37,6
SJP,99,8
BDP,80,6
FTP,96,28
FUP,115,37
SHD,124,20
HLD,91,3
JZD,50,8
PVD,68,3
HCT,136,3
AST,26,3
LYT,18,3
SBT,69,10
TLT,41,3
SPT,85,3
CCT,74

920000Y45200,Y452,单&250922-24,0
DHR,,07:17
SJP,1097,8
BDP,80,6
FTP,96,28
FUP,115,37
SHD,124,20
JZD,144,8
SYT,200,18
CCT,203,10
VBB,219

880000Y452D0,Y452,250808-09

330000Y45340,Y453,250715,0
BTC,,10:25
FMC,135,4
乌海东,100,3
HMJ,41,2
QQJ,33,5
YIJ,42,21
QTJ,67,4
ZWJ,179,20
GUJ,203,5
PIJ,143,8
XAY,340,25
LYF,417,41
SJP,511,8
BJP,207,30
SHD,249

150000Y45320,Y453,250716,0
150000Y45330,Y453,250718,0
PVD,,15:25
SYT,361,24
CCT,243,14
VBB,205

330000Y45350,Y453,250801-03,0
BTC,,21:43
OUY,150,14
ALY,57,8
ODY,58,3
YWY,130,5
FDY,44,3
VLY,42,3
PEY,55,3
XAY,97,30
SXF,209,11
LYF,197,41
XXF,267,32
AYF,66,4
HDP,37,6
SJP,99,8
SHD,486

150000Y45340,Y453,250804-05,0
PVD,,17:20
SYT,246,24
CCT,243,14
VBB,205

330000Y45360,Y453,250816-18,0
BTC,,21:43
OUY,150,14
ALY,57,8
ODY,58,3
YWY,130,5
FDY,44,3
VLY,42,3
PEY,55,3
XAY,97,30
WNY,54,8
SXF,147,11
LYF,197,41
XXF,267,32
AYF,66,4
HDP,37,6
SJP,99,8
BDP,80,6
BJP,121,30
SHD,249

150000Y45350,Y453,250822-23,0
PVD,,13:10
SYT,170,18
CCT,203,10
VBB,219,23
YCB,397

150000Y45360,Y453,250828,0
150000Y45370,Y453,250913-14,0
PVD,,16:50
SYT,276,24
CCT,243,14
VBB,205

050000Y454V0,Y451,250706-07,0
HRX,,18:15
VBB,598,24
CCT,349,40
JLL,167,10
DHL,293

120000Y454U0,Y454,250710-12,0
SBT,,08:00
JZD,341,8
FUP,529,28
SJP,444,15
HDP,177,6
AYF,112,11
XXF,99,30
LYF,196,25
XAY,349,248
BJY,128,16
TSJ,111,6
LZJ,283,24
HSO,92,6
XNO,64

050000Y454X0,Y454,250725,0
HRX,,18:15
DHL,41

120000Y454V0,Y454,250727-29,0
SBT,,08:00
BJP,1024,76
SJP,250,15
LYF,631,25
XAY,349,25
PIJ,347,10
GUJ,138,9
ZWJ,320,15
QTJ,81,5
YIJ,67,15
QQJ,36,5
乌海东,79,6
FMC,106,6
BTC,155

120000Y454W0,Y451,250806-08,0
SBT,,08:00
JZD,341,8
SHD,262,29
FUP,238,28
HDP,636,6
AYF,112,11
XXF,99,30
LYF,196,25
SXF,159,8
XAY,182,28
BJY,114,13
TSJ,118,8
LZJ,295,20
XNO,224

120000Y454X0,Y454,250811-13,0
SBT,,11:48
SJP,1122,15
HDP,177,6
AYF,112,11
XXF,99,30
LYF,196,25
XAY,349,40
PEY,68,2
VLY,51,12
FDY,32,12
YWY,46,3
ODY,120,2
ALY,60,6
OUY,54,2
BTC,162

050000Y454Z0,Y454,250814-15,0
MLX,,16:00
HRX,120,15
VBB,598,24
CCT,349,10
SBT,276

050000Y454D0,Y454,250826-27,0
HRX,,18:15
VBB,598,24
CCT,349,10
SBT,276

120000Y454Y0,Y451,250915-17,0
SBT,,08:00
BJP,1024,76
BDP,157,6
SJP,87,15
HDP,177,6
AYF,112,11
XXF,99,30
XFN,540,25
AKY,292,20
RXW,225,72
QRW,66,4
VJW,29,4
CXW,92,41
WKW,47,5
TVW,33,5
IAW,48,4
CMW,418

050000Y45420,Y454,250922-23,0
MLX,,16:00
VBB,733,24
CCT,349,10
SBT,276

150000Y454D0,Y451,251001-03,0
SHD,,18:40
BJP,384,76
SJP,250,15
HDP,177,6
AYF,112,11
XXF,99,30
XFN,540,25
AKY,292,20
RXW,225,72
QRW,66,4
VJW,29,4
CXW,92,41
WKW,47,5
TVW,33,5
IAW,48,4
CMW,418

110000Y45430,Y454,250911-12

120000Y454T0,Y454,250706-08,0
SBT,,08:00
XAY,930,25
PIJ,347,10
GUJ,138,9
ZWJ,320,15
VNJ,35,5
QTJ,41,5
YIJ,67,15
QQJ,36,5
乌海东,79,6
FMC,106,6
BTC,155

050000Y45410,Y454,250822

050000Y454Y0,Y454,250801,0
MLX,,16:00
HRX,120,15
DHL,41

120000Y454Z0,Y454,251001,0
SBT,,08:00
JZD,341,8
SHD,262,29
FUP,238,28
BJP,118,76
BDP,157,6
SJP,87,15
HDP,177,6
AYF,112,11
XXF,99,30
GLF,216,24
XFN,300,25
AKY,292,20
RXW,225,72
QRW,66,4
VJW,29,4
CXW,92,41
WKW,47,5
TVW,33,5
IAW,48,4
CMW,418

420000Y45500,Y455,250706,0
SNN,,17:20
XUY,102,2
AKY,39,20
ZSY,95,3
CAY,42,23
XAY,26

410000Y45600,Y456,250704,0
XAY,,21:30
CAY,37,3
ZSY,50,3
AKY,108,29
XUY,38,2
SNN,198

850000Y45600,Y456,250705,0
LZJ,,09:09
TSJ,342,7
BJY,158,24
XYY,124,2
XAY,22

950000Y45600,Y456,250726-27,0
YMR,,19:55
KSR,174

380000Y45700,Y457,250717,0
ZZF,,21:08
LYF,243,10
XAY,489,27
BJY,124,15
TSJ,98,6
LZJ,283,20
GRO,719

870000Y45730,Y456,251010,0
ZWJ,,23:55
LZJ,359,22
AMJ,423,81
GYW,15,20
JFW,240,6
MYW,37,13
DYW,42,6
CMW,157

870000Y45740,Y456,251011,0
870000Y45750,Y456,251012,0
YIJ,,21:19
ZWJ,194,15
LZJ,306,22
AMJ,423,81
GYW,15,20
JFW,240,6
MYW,37,13
DYW,42,6
CMW,157

870000Y45760,Y456,251017,0
870000Y45770,Y456,251018,0
ZWJ,,23:55
LZJ,359,22
AMJ,423,81
GYW,15,20
JFW,240,6
MYW,37,13
DYW,42,6
CMW,157

940000Y45800,Y455,250710-13,0
KLR,,20:17
LZJ,160,31
TSJ,337,6
XAY,319,23
XUN,612,25
WCN,197,33
YYQ,176,5
CSQ,89,8
ZZQ,38,25
HYQ,91

780000Y458B0,Y458,250712,0
GIW,,02:45
ZYE,87,39
CXW,134,55
WKW,45,4
NCE,67,4
LZE,54,5
GYW,96,42
INJ,90,6
LZJ,301,35
XNO,152,8
浩门,77,31
JBJ,355,8
HMR,406,2
WAR,528,32
YMR,592

760000Y458I0,Y458,250717,0
GYW,,01:40
HOY,166,7
AKY,165,23
XAY,197,34
XYY,17,2
BJY,96,5
TSJ,99,6
LZJ,277,35
XNO,152,8
JBJ,463,8
WAR,936,32
YMR,592

400000Y45810,Y458,250727-28,0
LYF,,15:55
ZZF,95,24
XUN,245,10
WCN,273,27
YYQ,144,3
CSQ,95,8
ZZQ,51,33
HYQ,92,6
CZQ,100,6
SGQ,103,11
GBA,177

940000Y45810,Y455,250820-22,0
KLR,,20:20
TFR,201,6
JGJ,784,8
ZYJ,166,6
WUJ,167,5
LZJ,254,31
AMJ,308,3
GYW,14,9
MYW,343,5
DYW,94,5
CMW,85

940000Y45820,Y455,250906-08,0
KLR,,20:20
TFR,201,6
ZYJ,958,6
WUJ,167,5
LZJ,254,31
AMJ,308,3
GYW,14,9
MYW,343,5
DYW,94,5
CMW,85

850000Y45890,Y458,250908-10,0
LZJ,,20:29
XNO,152,8
浩门,77,31
JBJ,355,8
HMR,406,12
WAR,518,67
KTR,179,2
YMR,448

850000Y45880,Y455,双&250909-11,0
LZJ,,23:28
HFH,178,40
WHH,88,7
CFH,135,5
HZH,179,27
JBH,333

940000Y45830,Y455,250911-13,0
KLR,,20:20
TFR,201,6
HMR,243,20
DHR,299,6
SHJ,102,5
JGJ,109,8
JQJ,20,8
ZYJ,138,6
JCJ,110,6
WUJ,51,5
LZJ,254,31
GYW,323,8
CXE,58,37
LZE,17,10
NCE,59,5
WKW,69,5
CXW,51,41
QDE,42,24
ZNE,107,14
XWE,45,10
GIW,32

850000Y458B0,Y458,250914-16,0
LZJ,,20:29
WAR,127,32
KTR,186,2
YMR,404

390000Y45800,Y458,250918-19,0
WCN,,19:34
XGN,61,39
XUN,94,16
ZDN,62,16
LON,43,4
XCF,42,12
ZZF,57,30
LYF,94,10
SXF,132,9
XAY,201,36
BJY,115,5
TSJ,99,6
LZJ,277

850000Y458A0,Y458,250920-23,0
LZJ,,23:28
GBZ,1178,36
LZZ,238,10
UBZ,56,5
LTZ,52,4
NNZ,193

780000Y458C0,Y458,250921-23,0
GIW,,02:45
ZYE,87,39
CXW,134,55
WKW,45,4
NCE,67,4
LZE,54,5
GYW,96,42
INJ,90,6
LZJ,301,35
WWJ,196,16
ZYJ,180,6
JQJ,134,5
JGJ,20,8
哈密东,487,8
HMR,20,20
TFR,301,9
WAR,199,25
YMR,629

940000Y45840,Y457,250926-28,0
KLR,,20:20
TFR,201,6
JGJ,784,8
ZYJ,166,6
WUJ,167,5
LZJ,254,31
GYW,325,9
MYW,343,5
DYW,94,5
CMW,85

710000Y458B0,Y458,251011,0
YLZ,,15:10
GGZ,59,5
UBZ,85,6
LZZ,81,17
YSZ,71,4
JJZ,44,6
VAW,79,8
RYW,113,5
GIW,92,40
CXW,240,55
GYW,275,42
HDJ,181,6
LZJ,247

880000Y45830,Y458,250701

850000Y459I0,Y459,250707,0
850000Y459H0,Y459,250708,0
LZJ,,20:29
WAR,127,67
YMR,629

850000Y459J0,Y459,250724,0
LZJ,,20:29
XNO,152,8
浩门,77,31
JBJ,355,8
HMR,406,12
WAR,518,67
KTR,179,2
YMR,448

850000Y459K0,Y459,250805-07,0
LZJ,,20:29
XNO,152,8
JBJ,463,8
HMR,406,12
WAR,518,67
KTR,179,2
YMR,448

880000Y45920,Y459,250826,0
XNO,,23:09
JBJ,463,8
HMR,406,12
YMR,1214

850000Y459L0,Y459,250901-03,0
LZJ,,20:29
XNO,152,8
浩门,77,31
JBJ,355,8
HMR,406,12
WAR,518,67
KTR,179,2
NIR,352,2
YMR,94

850000Y459M0,Y459,250905,0
LZJ,,20:29
YMR,823

850000Y459N0,Y459,250914-16,0
LZJ,,20:29
WAR,127,32
KTR,186,2
YMR,404

410000Y45900,Y459,250917-19,0
XAY,,11:32
XYY,17,4
BJY,94,5
TSJ,99,6
LZJ,277,35
XNO,152,8
浩门,77,31
JBJ,355,8
HMR,406,12
WAR,518,67
KTR,179,2
YMR,448

850000Y459O0,Y459,250920-22,0
LZJ,,20:29
XNO,152,8
浩门,77,31
JBJ,355,8
HMR,406,12
WAR,518,67
KTR,179,2
YMR,448

770000Y45920,Y459,251008-10,0
ETW,,15:07
RDQ,78,10
HHQ,65,20
YZW,116,7
KLW,187,5
GIW,175,35
ZYE,87,39
CXW,134,55
WKW,45,4
NCE,67,4
LZE,54,5
GYW,96,42
INJ,90,6
LZJ,301,35
XNO,152,8
浩门,77,31
JBJ,355,8
HMR,406,12
TAR,376,41
WAR,101

920000Y460B0,Y460,250702-03,0
HMR,,16:11
JBJ,426,22
XNO,358,8
MNO,66,42
LZJ,78,18
GYW,467,25
JFW,194,16
MYW,45,6
DYW,42,4
CMW,67

920000Y460C0,Y460,250708-10,0
HMR,,16:11
JBJ,426,22
XNO,358,8
MNO,66,42
LZJ,78,18
GYW,465,8
CXE,64,3
LZE,17,4
NCE,50,4
WKW,81,5
CXW,50,40
QDE,38,4
TBE,45,4
ZYE,51,4
GIW,88

850000Y46010,Y460,250714,0
LZJ,,00:31
GYW,332,6
LZE,64,3
NCE,50,3
WKW,69,4
CXW,50,39
QDE,40,26
ZNE,107,14
XWE,45,10
GIW,32

920000Y460D0,Y460,250720,0
HMR,,16:11
LZJ,1000,18
ZWJ,420,30
DYJ,241,33
TYV,439

920000Y460E0,Y457,250721-22,0
HMR,,16:11
XNO,806,8
LZJ,186,18
GYW,467,25
MYW,157,13
DYW,42,6
CMW,156,45
EMW,120,6
XCE,162,6
PNE,110,39
KMM,170

800000Y46050,Y460,250726-27,0
KMM,,15:47
QJM,139,5
XWM,78,5
UMW,135,9
ASW,138,15
GIW,147,67
ZYE,158,6
CXW,145,48
VJW,118,6
RXW,123,9
AKY,199,28
SNN,196

920000Y460F0,Y460,250730-0801,0
HMR,,16:11
JBJ,426,22
XNO,358,8
LZJ,186,18
TSJ,342,7
BJY,158,24
XYY,123,3
XAY,22,27
AKY,199,10
HOY,154,6
GYW,178

940000Y46020,Y460,250731-0803,0
KLR,,08:05
TFR,203,11
HMR,252,20
JBJ,426,22
XNO,358,8
MNO,66,42
LZJ,78,18
TSJ,342,7
BJY,158,24
XAY,148,19
SXF,240,24
LYF,128,23
XFN,309,25
JMN,88,40
WCN,237,33
CBN,78,5
YYQ,65,3
CSQ,89,6
ZZQ,38,20
HYQ,84,6
CZQ,100,6
GBA,286

570000Y46000,Y460,250813-16,0
SRG,,22:51
QEH,118,5
JBH,56,15
YWH,34,5
HZH,131,15
JXH,65,5
IMH,135,15
KSH,92,14
SZH,24,5
WXH,28,3
CZH,27,4
ZJH,44,5
NJH,45,19
BBH,142,15
XCH,103,18
SQF,131,38
ZZF,341,22
LYF,94,10
SXF,132,9
XAY,201,36
BJY,115,5
TSJ,99,6
LZJ,277,35
XNO,152,8
浩门,77,31
JBJ,355,8
HMR,406

920000Y460H0,Y457,250818-19,0
HMR,,16:11
XNO,806,8
LZJ,186,18
GYW,467,25
MYW,255,6
DYW,42,4
CMW,67,45
EMW,120,6
XCE,162,6
PNE,110,39
KMM,170

920000Y460I0,Y460,250908-09,0
HMR,,16:11
JBJ,426,22
XNO,358

570000Y46020,Y460,250911-14,0
SRG,,22:51
QEH,118,5
JBH,56,15
YWH,34,5
HZH,131,15
JXH,65,5
IMH,135,15
KSH,92,14
SZH,24,5
WXH,28,3
CZH,27,4
ZJH,44,5
NJH,45,19
BBH,142,15
XCH,103,18
SQF,131,38
ZZF,341,22
LYF,94,10
SXF,132,9
XAY,201,36
BJY,115,5
TSJ,99,6
LZJ,277,35
XNO,152,8
浩门,77,31
JBJ,355,8
HMR,406,12
TAR,376,41
WAR,101

920000Y460J0,Y461,250911-12|14,0
HMR,,16:11
JBJ,426,22
XNO,358,8
MNO,66,42
LZJ,78,18
TSJ,342,7
BJY,158,24
XAY,148,19
SXF,240,24
LYF,128,23
NFF,192,16
XFN,101,25
JMN,88,40
WCN,237,33
CBN,78,5
YYQ,65,3
CSQ,89,6
ZZQ,38,20
HYQ,84,6
CZQ,100,6
SGQ,103,6
GBA,177

920000Y460K0,Y460,250914-16,0
HMR,,16:11
JBJ,426,22
XNO,358,8
MNO,66,42
LZJ,78,18
TSJ,342,7
BJY,158,24
XAY,148,19
SXF,240,24
LYF,128,23
NFF,192,16
XFN,101,25
JMN,88,40
WCN,237

920000Y460L0,Y460,250919-20|22,0
HMR,,16:11
LZJ,1000,18
TSJ,342,7
BJY,158,24
XAY,148,19
SXF,240,24
LYF,128,23
NFF,192,16
XFN,101,25
JMN,88,40
WCN,237,33
YYQ,140,3
CSQ,93,6
ZZQ,39,20
XTQ,25,4
LDQ,67,24
AOQ,184,6
GBZ,245

920000Y460M0,Y457,250922-24,0
HMR,,16:11
JBJ,426,22
XNO,358,8
MNO,66,42
LZJ,78,18
INJ,366,10
GYW,91,25
MYW,255,6
DYW,42,4
CMW,67,45
EMW,120,6
XCE,162,6
PNE,110,39
KMM,170

5n0000Y46050,Y460,250926-27,0
ZUS,,08:30
LYS,71,3
GZG,178,20
XTG,236,22
WCN,320,26
XWN,244,40
SNN,120

920000Y460O0,Y457,251003-05,0
HMR,,16:11
JBJ,426,22
XNO,358,8
MNO,66,42
LZJ,78,18
TSJ,342,7
BJY,158,24
XOY,106,17
XAY,40,27
SXF,217,24
LYF,121,14
ZZF,114,26
XCF,82,5
LON,37,6
ZDN,52,3
XUN,59,6
GSN,47,4
XGN,51,3
WCN,74

920000Y460P0,Y460,251004-05,0
HMR,,17:10
DHR,226,6
JGJ,235,8
WWJ,327,15
LZJ,204

930000Y460A0,Y460,251013,0
WAR,,08:40
TFR,113,6
哈密东,400,30
JGJ,441,8
WWJ,345,15
LZJ,274

940000Y46030,Y460,251021,0
KLR,,08:00
TFR,218,6
HMR,256,11
JBJ,426,22
XNO,358,8
MNO,66,42
LZJ,78

570000Y46010,Y460,250817-20,0
SRG,,22:51
QEH,118,5
JBH,56,15
YWH,34,5
HZH,131,15
JXH,65,5
IMH,135,15
KSH,92,14
SZH,24,5
WXH,28,3
CZH,27,4
ZJH,44,5
NJH,45,19
BBH,142,15
XCH,103,18
SQF,131,38
ZZF,341,22
LYF,94,10
SXF,132,9
XAY,201,36
BJY,115,5
TSJ,99,6
LZJ,277,35
XNO,152,8
浩门,77,31
JBJ,355,8
HMR,406,12
TAR,376,41
WAR,101

920000Y460G0,Y460,250806-08,0
HMR,,16:11
JBJ,426,22
XNO,358,8
MNO,66,42
LZJ,78,18
TSJ,342,7
BJY,158,24
XAY,148,19
太要,51,26
SXF,121,35
LYF,159,23
NFF,192,16
XFN,101,25
JMN,88,40
WCN,237

920000Y460N0,Y457,251001-03,0
HMR,,16:11
JBJ,426,22
XNO,358,8
MNO,66,42
LZJ,78,18
INJ,366,10
GYW,91,25
MYW,255,6
DYW,42,4
CMW,67,45
EMW,120,6
XCE,162,6
PNE,110,39
KMM,186

920000Y460Q0,Y460,251012,0
HMR,,16:11
JBJ,426,22
XNO,358,8
MNO,66,42
LZJ,78,18
INJ,366,10
GYW,91,25
JFW,198,12
MYW,45,6
DYW,42,4
PYW,53

130000Y46180,Y461,250722|0904-06,0
DLT,,16:55
JZT,29,4
PLT,33,3
WDT,21,3
XYT,51,3
DQT,44,3
AST,53,3
LYT,18,12
SYT,51,19
JZD,274,11
HLD,36,2
SHD,100,20
FNP,42,2
TJP,381,25
RMP,116,6
HSP,130,40
良村,113,60
TYV,166,32
WUY,154,2
ODY,28,4
JIY,87,22
DYJ,72,20
ZWJ,396

130000Y46190,Y461,250912|14-15,0
DLT,,17:57
JZT,25,3
PLT,33,4
WDT,21,3
XYT,52,3
DQT,49,3
AST,67,3
LYT,18,3
SYT,83,25
JZD,167,11
HLD,37,3
SHD,98,20
TSP,150,6
TJP,86,30
FTP,262,52
BDP,160,8
TYV,299,60
DYJ,369,20
ZWJ,396,15
WUJ,233,6
ZYJ,170,6
HMR,589

770000Y46100,Y460,251008-09,0
CXW,,16:48
WKW,48,5
NCE,75,5
LZE,91,6
GYW,126,21
LZJ,338,19
ZWJ,418

130000Y461A0,Y464,250918-20,0
DLT,,16:55
JZT,30,3
PLT,33,3
WDT,21,3
XYT,51,3
DQT,45,3
HCT,24,3
AST,26,3
LYT,33,3
SYT,50,21
GBD,112,3
JZD,98,8
HLD,37,3
SHD,114,30
TSP,149,6
TJP,90,37
RMP,83,2
HSP,119,8
UCK,107,26
FYH,337,25
MCN,180,33
JJG,154,11
XTG,143,26
YTG,153

930000Y46240,Y462,250704-06,0
WAR,,14:00
TFR,114,6
KLR,250,20
RQR,391,25
GRO,544,25
XNO,479,25
LZJ,168,24
GYW,346,115
JFW,179,5
MYW,39,5
DYW,42,5
PYW,52,4
CMW,11

930000Y46250,Y462,250708-10,0
WAR,,14:00
TFR,114,6
KLR,250,20
RQR,391,25
GRO,544,25
XNO,479,25
LZJ,168,24
GYW,332,16
JFW,292,5
MYW,39,5
DYW,42,5
PYW,52,4
CMW,11

490000Y46250,Y462,250709,0
CEK,,08:37
LCK,16,3
JXK,16,3
WFK,65,4
ZBK,62,6
JAK,69,14
UCK,95,33
VBB,145

570000Y462J0,Y462,250711,0
SRG,,01:52
QEH,229,5
JBH,135,36
YWH,37,19
HZH,100,22
JXH,126,5
IMH,121,23
KSH,112,5
SZH,24,21
WXH,28,14
CZH,47,18
ZJH,44,5
NJH,45,20
BBH,214,47
HAH,157,20
FYH,189,18
SPF,116,10
梁堤头,24,12
HIK,45,6
UCK,98,34
HSP,112,10
RMP,172,6
TJP,147,30
TSP,81,6
SHD,253

940000Y46210,Y462,250721,0
KLR,,17:40
RQR,350,25
GRO,649,25
XNO,461,25
HSO,95,6
LZJ,105,19
GYW,319,6
CXE,66,2
NCE,63,7
WKW,85,5
CXW,85,60
TDE,97,22
ZYE,35,5
GIW,115

490000Y46260,Y462,250722,0
CEK,,08:37
LCK,16,3
JXK,16,3
WFK,65,4
ZBK,62,6
JAK,69,14
UCK,95,33
TJP,447,30
VBB,1108

940000Y46220,Y462,250724,0
KLR,,17:40
RQR,350,25
GRO,649,25
XNO,461,25
HSO,95,6
LZJ,105,19
GYW,319,6
CXE,66,2
NCE,63,7
WKW,85,5
CXW,85,60
TDE,97,22
ZYE,35,5
GIW,115

930000Y46260,Y462,250725,0
WAR,,14:00
TFR,114,6
KLR,250,20
GRO,960,25
XNO,479,25
LZJ,168,24
GYW,346,115
JFW,179,5
MYW,39,5
DYW,42,5
PYW,52,4
CMW,11

630000Y46260,Y462,250727-29,0
SGQ,,15:10
GZG,227,26
EUG,68,17
VAG,71,6
XTG,130,28
JJG,135,15
MCN,174,8
FYH,165,18
梁堤头,150,12
UCK,149,34
HSP,112,10
RMP,172,6
TJP,147,30
TSP,81,6
SHD,253

650000Y46200,Y462,250804-06,0
GBA,,10:12
YTQ,45,3
SGQ,106,6
CZQ,105,6
HYQ,103,6
ZZQ,86,22
YEG,177,5
XTG,173,28
JJG,135,15
MCN,174,8
FYH,165,18
SPF,116,10
梁堤头,24,12
HIK,45,6
UCK,98,34
HSP,112,10
RMP,172,6
TJP,147,30
TSP,81,6
SHD,253

